TXNid,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount
TXNB0000378,161419,2.16804857,-0.797683,-1.134964192,-1.22934944,-0.237945505,-0.067978401,-0.663015504,-0.031781985,-0.632608835,0.894081122,0.686079014,0.417760541,0.931599183,-0.13720528,-0.40470458,1.54385812,-0.403473279,-1.220935342,1.287763493,0.100142568,-0.234967571,-0.819048316,0.410339342,0.047218141,-0.464708262,-0.706781614,-0.020688503,-0.049314374,27.25
TXNB0000379,161419,2.084913494,0.120035404,-2.192779197,0.907675118,1.228139837,0.201236218,0.410742833,-0.070473816,0.096597883,0.441930044,-0.367075269,0.289300873,-0.744543236,0.769663015,-1.029536906,-0.170816862,-0.762386388,0.298778834,0.493677712,-0.277147461,0.013381644,0.18337215,-0.099658181,-0.422577434,0.573719178,-0.471006534,-0.027602878,-0.078627707,2
TXNB0000380,161419,2.047576038,0.578490457,-2.36890971,0.782196287,0.509552755,-1.821634298,0.365920786,-0.403327324,0.531256853,-1.194614506,0.178030516,-0.31145715,-0.179585883,-2.502498385,1.086835099,0.775947909,1.781953521,1.286680582,-0.700708271,-0.164171004,0.096247393,0.473928394,-0.044558331,-0.172424581,0.251499372,-0.102660504,0.019107611,0.007596007,1
TXNB0000381,72499,-0.736495305,1.063082306,1.605397461,1.530109437,-0.338993331,-0.341026707,0.590063027,-0.107297785,-0.524903603,0.269008569,0.189228668,-0.573760831,-1.153502155,0.540088253,2.092580278,-1.073599944,0.731279987,-0.304784199,0.897285887,-0.095703866,0.14356344,0.404687221,-0.143884035,0.60525847,0.254890402,-0.07343398,-0.319746465,0.000741783,37.75
TXNB0000382,72499,-0.332304224,0.754165217,-0.534122547,-0.700744962,2.576282434,3.337008981,0.516237463,0.687002841,-0.961116684,-0.084723868,-0.072201231,-0.294531082,-0.048902989,0.574508851,1.273184759,-0.129340712,-0.392363426,-0.131354866,1.606684632,0.184023561,-0.310842487,-1.10547054,0.033603062,1.000376721,-0.380574545,0.213403765,-0.027856309,0.122233133,50.9
TXNB0000383,72500,-0.980303696,0.911962471,2.061930436,1.650423902,-0.678712576,0.797987091,-0.358392516,0.860496729,0.460920878,-0.667762048,-1.354500062,0.63777027,-0.442014878,-0.438244032,-1.358933338,-1.515206062,1.345575511,-0.99270809,1.29401879,0.025400346,-0.330068447,-0.512180771,-0.021468643,0.079936164,-0.033950784,-0.367874173,0.319389552,0.111693609,10.99
TXNB0000384,72500,1.294538138,-0.593429045,0.356877169,-0.665748723,-0.882657624,-0.590024457,-0.501376956,-0.126191555,-0.85199115,0.561056597,0.032244883,-0.31561403,0.527513296,-0.184243552,0.93852037,0.799121587,0.513760246,-1.868959972,0.143583657,0.141343543,0.201533443,0.473917801,-0.054260433,0.105499121,0.422582654,-0.183206658,0.015760889,0.019895736,50
TXNB0000385,72500,-0.911481028,0.00564177,0.614231459,-0.499500918,1.564786773,-0.655826365,0.820885061,-0.313086878,-0.011909207,-0.485303295,-1.509303475,-0.512912432,0.43611772,-0.767291518,0.509296929,0.982920852,-0.956891823,0.242739139,-0.217880019,-0.137581096,-0.312128769,-0.608023699,0.576219479,-1.081616056,-0.558631359,-0.116028255,-0.068582214,-0.097804097,7.99
TXNB0000386,72500,-0.990113966,0.525197449,1.701677,-0.257025555,0.719025754,-1.094769653,0.481984812,0.045569117,-0.517874898,-0.989380669,0.163539288,0.072733061,-0.138335265,-0.323532956,0.712693869,0.239253395,0.164478225,-0.723770932,-1.209794126,-0.018662707,-0.114965239,-0.542055941,0.072248823,0.342541097,-0.24958001,-0.047418105,0.04096863,0.124721964,1.79
TXNB0000387,72501,-0.431963508,0.985681162,1.448330287,-0.224388553,0.141038639,-0.386744125,0.592385662,0.104169036,-0.625608984,-0.141239927,0.998660047,0.506070253,-0.042983443,0.328350805,0.176575152,0.492479725,-0.760245255,0.255402107,0.427070092,0.115080321,-0.198493744,-0.546243584,-0.074812439,-0.017264755,-0.182167128,0.074231225,0.260830675,0.107368352,2.69
TXNB0000388,72502,-1.537704349,1.349802989,1.59051407,1.633584302,-1.052462476,0.735703381,-0.719940565,1.295036927,0.484701309,-0.581809685,-1.47809479,0.807801857,-0.379638995,-0.194118054,-1.381702533,-1.411485085,1.504477117,-0.974114073,1.260028885,0.021740455,-0.325123647,-0.545738806,0.017920932,0.077169623,0.036939537,-0.36094123,0.305913483,0.106106703,8.96
TXNB0000389,72502,1.315960621,-1.245565746,0.459863204,-1.121580746,-1.571628057,-0.599215038,-0.866981689,-0.123840705,-1.696506278,1.281056268,-0.183246359,-0.562018072,0.240784026,-0.38905778,0.010802506,-1.14871276,1.202281318,-0.880138369,-0.446208459,-0.257842173,-0.262127012,-0.386889721,0.063790224,0.391883171,0.285454711,-0.249994949,0.035651101,0.029795228,80
TXNB0000390,72502,-0.319250655,0.992712632,0.840432496,-0.206170131,0.608318892,0.024167417,0.562865257,0.174280053,-0.206680768,-0.531238275,-0.999852982,-0.758253503,-0.566319194,-0.292904083,1.308318522,0.412334244,-0.018130934,-0.168199732,-0.078746385,0.063510019,-0.308544803,-0.821834147,-0.091379739,-0.971731432,-0.131583367,0.164465469,0.25484111,0.083369286,4.86
TXNB0000391,72502,1.260686001,-0.781079089,0.336303295,-0.653961056,-0.947528111,-0.189332191,-0.705364829,0.14400994,-0.674248785,0.699396395,1.22390581,-0.395726749,-1.421285062,0.197913832,-0.372752554,0.704736481,0.651899948,-1.46655742,0.749393625,0.002692452,0.090787069,0.151829313,-0.020836388,0.00173734,0.378545358,-0.239458172,0.004287902,0.001609388,39.95
TXNB0000392,72503,-2.100295388,1.777373417,1.118375883,1.618583519,-1.425471804,0.672543163,-1.078035945,1.731199071,0.506772959,-0.498415915,-1.602479605,0.977294308,-0.317113857,0.050885438,-1.40519191,-1.308758282,1.663583305,-0.953066154,1.225063596,0.033416192,-0.315386349,-0.578947419,0.076224875,0.073035408,0.11116889,-0.354131695,0.287680684,0.102340899,8.95
TXNB0000393,72503,-0.777998681,-0.496433455,1.525562112,-2.72022549,-0.538708646,-0.142745623,-0.414931509,0.014930651,-2.36945577,1.109299673,0.276197165,-0.728505892,0.507113642,-0.460015938,-0.492610964,0.40690089,-0.410898741,0.770695888,-0.134728105,-0.401880593,-0.285072983,-0.590718737,-0.047497846,-0.589538933,-0.14291707,-0.546484816,-0.14789951,0.135244166,29.4
TXNB0000394,72503,1.203897446,0.126060344,0.597030915,0.563339014,-0.622239419,-0.812380378,-0.114573956,-0.007133297,-0.057337806,0.136479374,1.472775687,0.523992968,-0.936286519,0.672981247,0.440395322,0.492533726,-0.53487138,0.024903046,0.101498206,-0.163092787,-0.205852134,-0.686441145,0.163662615,0.499348532,0.122145989,0.068350735,-0.039828475,0.008327983,0.89
TXNB0000395,72503,-0.330703554,-2.65039528,-1.198693616,0.216937423,-0.727550783,0.036968533,1.112970786,-0.120107922,-0.265318118,-0.386703268,1.748990663,0.383126492,-1.206413704,1.137138072,0.834446151,-0.30030879,0.29572131,-0.875028374,-0.440690423,1.432123426,0.512965257,-0.339982004,-0.707064638,-0.163944948,-0.044170543,1.411790249,-0.272038632,0.10418331,804
TXNB0000396,72503,-1.517005929,0.626240619,-0.13738399,1.619883591,-0.087165309,0.912947326,-0.355399532,0.865486893,-0.223981187,-0.261857988,-1.893066518,0.432852919,1.016900862,0.271859214,0.834924687,-0.568161876,0.539488426,-0.209233845,1.950658769,-0.380526281,-0.193266326,-0.362437693,0.171258042,-1.303376549,-0.201688189,-0.283835922,-0.26075097,-0.433634834,29.99
TXNB0000397,72504,1.002488693,-0.594254869,0.42732897,-0.278265573,-0.064575486,1.571783909,-0.71799986,0.65692227,0.617758901,-0.364058292,1.8529222,1.126953278,-0.935760922,0.198374166,0.180160544,-1.307399086,1.202082391,-2.160876745,-0.750199826,-0.206754604,0.024506239,0.341667238,0.085350704,-0.924047776,-0.047911747,1.54528573,-0.032369849,-0.027115333,25
TXNB0000398,72505,1.575376334,-1.081206314,-0.12264066,-1.855025921,-0.750723094,0.31318622,-1.110202531,0.065039543,-1.916979596,1.595793328,-0.31667755,-0.907020715,0.340140877,-0.140456689,0.129046977,0.450140809,-0.384803681,0.868371554,0.787211452,-0.270998533,-0.516940462,-1.211457985,-0.013693826,-1.46568284,0.304140095,-0.390211808,0.025655884,0.000946654,20
TXNB0000399,72505,1.562142516,-0.883595095,0.259510266,-1.448921998,-1.228848525,-0.727503835,-0.864350944,-0.268906547,-1.944762932,1.417440306,-0.771758998,-0.572207784,1.467978535,-0.51379913,0.505569555,-0.29855852,0.277578831,0.01089803,-0.061931059,-0.263570875,-0.239094466,-0.240080419,-0.034438004,-0.113794276,0.484940576,-0.177835963,0.035813124,0.017173967,10
TXNB0000400,72506,-0.549416404,0.64578904,1.396060393,0.756879346,-0.21409168,-0.242244036,1.207853473,-0.074398387,-0.72938587,-0.546599542,0.027769125,0.296606884,0.437492488,0.171941291,0.905429473,-0.322796638,-0.102811379,-0.468400971,-0.853806391,0.2094966,0.279898055,0.625583858,0.137030958,0.406877532,0.194639271,-0.317900777,0.015413413,0.03893369,144
TXNB0000401,72506,0.998215031,0.098298128,0.299190443,0.570911678,0.284976433,0.793858195,-0.18612466,0.349165893,-0.061362804,-0.496064456,1.241298031,0.896402796,0.4348891,-0.208750637,2.125843734,-0.895011002,1.298594081,-2.385754616,-1.882416631,-0.155172977,-0.127426144,-0.25986083,0.270864721,-0.665889109,-0.13997537,0.198994474,0.046211048,0.024480685,26.99
TXNB0000402,72506,-0.382101353,0.954161084,1.836133293,-0.136704641,0.068346091,-0.631792125,0.873755336,-0.190163973,-0.621381753,0.044455322,1.681629117,0.954168599,0.524032938,0.015712055,0.092940527,0.22360494,-0.710306997,-0.027352681,0.224512025,0.225148432,-0.204100634,-0.366117141,-0.043232265,0.533348187,-0.254128966,0.010337022,0.100529405,-0.108444799,8.91
TXNB0000403,72507,-0.253142158,0.488601142,1.570036,-1.170576658,0.090418694,-0.912052122,0.82912399,-0.24207958,0.016757704,-0.65613303,0.056720346,-0.148301621,-0.541257865,-0.010935293,0.685307273,0.04923115,-0.315678769,-0.968143444,-1.154980607,-0.121102542,-0.02762078,0.033329238,-0.025785665,0.443555066,-0.429234692,0.730790257,-0.208741919,-0.197575464,6.92
TXNB0000404,72507,1.121130215,-0.23087059,1.344719448,0.893341097,-1.110583753,-0.033989283,-0.738835208,0.224430335,0.991830578,-0.266457427,-0.317684928,0.328556223,-0.605861596,-0.245893692,0.490437086,-0.19810008,0.255015177,-0.721332695,-0.516671481,-0.185972747,-0.051266326,0.058868779,0.111091491,0.432921806,0.119987544,0.328160427,0.030651814,0.025441838,5.74
TXNB0000405,72507,1.254740642,0.167434341,0.254466795,0.447830756,-0.05707243,-0.222325667,-0.046241464,-0.016803702,0.120287076,-0.100858385,-0.522070244,0.129191455,0.110603612,0.290901568,1.353583676,0.179903139,-0.323789623,-0.782010264,-0.273165689,-0.125512646,-0.268308973,-0.751657476,0.103016273,-0.477246872,0.20681993,0.158509118,-0.015095997,0.009565024,1.78
TXNB0000406,72507,1.147676942,0.128558354,0.458140739,1.090687916,-0.285959232,-0.093423457,-0.217635605,0.203052405,0.014925647,0.23295005,1.220131487,0.057848552,-1.74094275,0.860952797,0.711378948,0.184816372,-0.368296477,0.176283412,-0.529516034,-0.275828281,0.091869254,0.231194751,-0.034701604,-0.032903821,0.451168503,-0.310413392,0.024436082,0.006524109,1
TXNB0000407,72509,-0.685895471,1.42778401,0.940257529,0.098107119,-0.235340595,-1.010471791,0.42499164,0.309179169,-0.680354117,-0.761934475,-0.229009685,0.484043387,0.939919768,-0.264245439,0.771475212,0.469663447,0.13326983,-0.191914466,-0.102493283,0.064241098,-0.20967838,-0.637942053,0.044752352,0.353444528,-0.108395906,0.071621175,0.123281095,0.038046452,9.42
TXNB0000408,72509,1.312472527,0.229709613,0.053669312,0.523057315,-0.141693544,-0.795067897,0.139706722,-0.219432858,0.059155677,-0.020855442,-0.783595182,-0.026220759,0.076805579,0.315271448,0.978340169,0.278933761,-0.531859559,-0.161679633,-0.01148588,-0.10096783,-0.036168495,-0.061016304,-0.122974938,-0.077524309,0.593493829,0.429059407,-0.042067139,0.003721452,1.5
TXNB0000409,72510,1.2526843,-0.1246109,0.629815871,-0.082337966,-0.676916124,-0.379105867,-0.474279727,0.050133918,0.219739702,0.027452568,1.09182448,0.707607337,0.100066168,0.217951439,0.641144087,0.808510697,-0.808571942,0.484906359,0.219531182,-0.04793003,0.104597968,0.313320045,-0.067560448,0.074282429,0.248930266,1.074747346,-0.06421833,-0.003987472,1
TXNB0000410,72511,1.178168851,0.072747791,0.835995058,0.93656104,-0.587950572,-0.132790941,-0.447751234,0.17208994,0.239944696,0.151150954,0.878057474,0.3663171,-0.761045706,0.458381158,0.711711752,0.823865772,-0.935519384,0.755114102,-0.075596865,-0.159125584,-0.038242127,-0.168887489,0.016099192,-0.040085131,0.304959117,-0.506383806,0.039297969,0.021898139,5
TXNB0000411,72511,-0.785727943,0.884252608,0.575073931,-0.384595123,2.395464625,3.778076596,-0.054869219,0.915224529,-0.63353513,-0.135924545,-0.166811891,-0.299007696,0.032155776,0.238663124,1.604839022,0.295534423,-0.759732976,0.496603891,0.909521745,0.13345474,-0.158647136,-0.724293294,-0.157793502,0.959296716,0.272074614,-0.498609362,-0.174111603,0.093532512,5
TXNB0000412,72512,1.243944495,0.073613776,-0.470362171,0.638559397,0.508929284,0.339370437,0.071220218,0.065227462,-0.02667632,0.193993409,-0.393574051,-0.171817868,-0.680347526,0.671047528,0.449677686,0.796917753,-1.252144506,1.026427814,0.563195751,-0.051996945,-0.020185614,-0.174469068,-0.350002546,-1.409362294,0.842661384,-0.240007351,-0.005923961,-0.002202133,45
TXNB0000413,72512,0.181489044,0.931349787,0.32589532,0.082696864,0.700387246,0.022766147,0.634650965,-0.158089727,-0.197002267,0.364985967,0.531018696,0.24550372,0.397434725,-0.494574088,0.489010386,0.575820724,-0.630760818,0.778501884,1.172644297,0.2325013,-0.214386362,-0.35557324,0.096139675,-0.880647431,-1.25772186,-0.011487942,0.121020844,0.002284961,5.16
TXNB0000414,72512,1.294738643,0.210627877,0.296887549,0.507660772,-0.269770828,-0.7163574,0.027411119,-0.153550925,0.133048572,-0.054616768,-0.722052185,0.015614122,0.046412987,0.280303781,1.10734703,0.464783138,-0.583743945,-0.336117991,0.071162376,-0.099548434,-0.294171177,-0.865399066,0.079006279,-0.129663507,0.271823142,0.126662457,-0.032071955,0.013235475,1.98
TXNB0000415,72513,-3.206884735,2.633350496,-1.958128674,-2.635573036,0.793656511,2.877682838,-1.461909033,2.732436716,0.321983368,0.28619753,-0.721079662,0.463294281,0.163222743,0.937697193,0.626600221,1.284187029,-0.550527838,0.157109187,-0.515199891,0.493223129,-0.142600965,-0.668873144,0.181287587,1.007764978,0.220227814,0.77113905,0.387476489,0.28007967,1.84
TXNB0000416,72514,-0.430727368,2.062282456,0.778165605,4.87566619,-0.749412145,0.741295174,-1.762118705,-5.329126172,-2.595863876,0.541964334,-0.306994682,-0.441116257,-1.62602202,1.749304771,1.07245075,0.227764401,0.715719493,-0.496937603,0.418597027,1.337364413,-2.849831865,-0.329105583,0.317131515,0.807305099,0.127260304,0.000678429,0.095711788,0.290190083,71.67
TXNB0000417,72514,-0.915290339,1.379453472,0.949762091,0.077134799,-0.230086682,-1.514713435,0.869648534,-0.062269334,-0.431427443,-0.023370344,-0.100758721,-0.156430215,-0.840703002,0.583238869,0.540908396,-0.20008737,0.013479792,-0.767503277,0.011833927,-0.063449111,-0.264413732,-0.79656364,0.159079329,0.869609049,-0.677097602,-0.163619324,-0.225254926,-0.073988335,7.92
TXNB0000418,72514,-0.363063533,0.869190575,1.543778903,0.905666636,-0.020596998,-0.732299366,0.628626983,-0.054992,-0.470659179,-0.242922798,-0.667081409,-0.663684562,-0.980722322,0.496793675,1.259268851,-0.153881392,-0.163411667,0.231177806,0.453071074,-0.003756147,0.064916423,0.112851606,-0.072208385,0.354595271,-0.269491698,-0.413700273,0.146825136,0.151433395,19.99
TXNB0000419,72514,-3.73091411,-3.169866924,1.784734247,0.741789057,0.962745718,0.160032723,-0.46365461,-0.126894018,-0.378648205,1.43836676,-0.199461321,-0.526566233,-0.003914245,-0.814151233,0.546896642,-0.948233492,-0.803544542,2.703290439,0.831097397,-1.81319265,-0.877510456,0.353537109,1.908033132,-0.868850758,0.946307472,-0.032902348,-0.213847398,-0.771736896,62.74
TXNB0000420,72515,-0.768348024,0.121034033,2.003577764,-1.746899956,-0.549561682,-0.772622236,0.358674241,-0.009561798,-1.820665622,0.033346013,1.202698469,0.327527472,0.171093875,0.131862084,-0.332658211,-0.892003481,-0.472545933,1.382105647,-1.046418568,-0.354697241,-0.344772616,-0.751364666,-0.058690454,0.542338529,0.070455873,0.788227861,-0.056597963,0.048505055,39.5
TXNB0000421,72515,-0.90487884,1.501663707,1.276601561,1.687254131,0.08461602,1.164015165,-0.142167868,0.736579968,-1.23132419,-0.396667032,0.195966937,0.468367169,1.80304095,-1.578100492,0.234807782,2.28853256,-0.551257836,2.021436188,-0.672977133,0.007372495,0.272208533,0.636405016,-0.287721187,-1.111436352,0.011113957,0.123121811,-0.116382296,0.010145528,62.56
TXNB0000422,72516,-0.624035102,2.653956597,-2.746563496,1.471427379,0.351206556,-1.352744434,0.040230841,0.869614634,-0.415495414,-0.592643123,2.619353446,0.625451392,-0.052858001,-2.898372836,0.566677778,0.85307311,3.229198088,1.502949831,-0.660112907,0.249617339,-0.055534591,0.023764402,0.26817089,-0.132736165,-0.383013531,-0.383578276,0.334392657,0.060180099,0.89
TXNB0000423,72516,-0.966850143,0.638280433,1.622591768,-0.253318126,0.722782945,0.206030484,0.408695349,0.096188987,-0.254765755,0.264951291,1.718034909,0.362801733,-0.81244406,0.277128129,0.771073056,-0.285921804,-0.160178387,-0.719359456,-0.364725057,-0.061005126,-0.152125054,-0.214820502,-0.073463082,-0.31005376,-0.657530947,0.036441625,-0.018843757,-0.070480654,4.99
TXNB0000424,72516,1.25579294,0.342667709,0.302727675,0.695186711,-0.385834787,-1.076981803,0.076560047,-0.195137607,0.055830093,-0.278226574,-0.092261745,0.15295678,0.071564277,-0.256731678,1.11089365,0.485739495,0.003623093,-0.280274442,-0.197497374,-0.090256454,-0.289250234,-0.842629104,0.131057163,0.341153782,0.210777581,0.094899455,-0.024118344,0.03052703,1.98
TXNB0000425,72517,1.227282386,-0.765514983,0.569278724,-0.841754877,-0.861863769,0.288558731,-0.942561135,0.290289382,-0.839696131,0.708421952,1.790386643,-0.103399863,-0.624630689,0.171204583,0.762275574,0.907883848,0.536484752,-1.640316657,0.038344962,0.020305538,0.218933386,0.49388738,0.055112891,-0.286875561,0.152616211,-0.241223874,0.036326383,0.006851556,32
TXNB0000426,72518,-1.39591769,1.281844518,0.757190002,0.866019634,-0.144224756,-0.882856166,0.518572797,-0.068482332,-0.029940084,0.569469957,-0.693162774,-0.594520382,-0.95197217,0.439990903,1.193668454,-0.279170675,-0.107843357,0.188461254,0.43670469,-0.16956789,0.128429914,0.403963852,-0.174934666,0.382147,-0.2954355,-0.401941734,-0.516871258,-0.053287391,18.87
TXNB0000427,72519,-0.044000178,1.272577808,-0.056934482,-0.314074439,0.990820695,-1.220761064,1.209168081,-0.317317611,-0.599657846,-1.115901312,-0.485483191,0.142895842,1.038975249,-1.380479867,0.007148301,0.715954538,0.228706321,0.266442626,-0.811126026,-0.0919582,0.028801689,0.175151316,-0.074579404,-0.184965272,-0.827996663,0.038304795,0.190178655,0.249176704,0.76
TXNB0000428,72520,0.497875535,-2.048543849,0.343477144,-0.742072955,-1.753158708,-0.234709407,-0.325334909,0.015105139,2.58361804,-1.493880622,-1.3934308,0.340579453,-1.127341859,-0.38427278,-0.058146781,-0.914745551,0.42411471,0.139664292,1.189317588,0.638408465,0.19941037,0.119941856,-0.535721805,0.129089348,0.508225829,0.154192147,-0.023755205,0.082218204,402
TXNB0000429,72520,0.883858741,-0.089584901,0.464610774,1.425883367,-0.495777441,-0.647391946,0.28425393,-0.159769213,-0.14719217,-0.059221482,0.366658412,0.705647936,0.460717132,0.31821507,1.111838955,-0.303386635,-0.026126896,-0.725759437,-1.081628273,0.126668358,0.223336798,0.433125705,-0.142947593,0.644002361,0.495998597,-0.300920871,0.012330995,0.04952179,144
TXNB0000430,72521,-1.326067362,1.807074778,0.991279575,0.038151202,-0.521713508,-1.359150187,0.556436616,0.117211148,0.090192731,0.394014672,0.311852357,0.304687752,0.267329367,-0.541683402,0.872170746,0.197743793,0.227603865,-0.375929758,-0.384403121,0.449574589,-0.328901477,-0.628388124,0.085531465,0.861397512,-0.074385195,0.025629761,0.277447949,0.005727194,8.96
TXNB0000431,72521,1.02755264,-0.283108526,1.543385928,1.663833178,-0.944254511,0.925795786,-0.870607805,0.499495721,1.187284744,-0.241299429,0.675352021,1.545050222,-0.65856107,-0.59573373,-2.259059102,-0.87607761,0.548192884,-0.642473631,0.261183653,-0.238685326,-0.221992172,-0.16739065,0.052980911,0.227879817,0.38333545,-0.422322741,0.100185388,0.020775223,1
TXNB0000432,72522,1.138985561,-1.173283749,1.031770576,-0.657027523,-1.386019679,0.744289865,-1.466026535,0.519716169,-0.109440592,0.617429862,1.296649445,-0.51445578,-1.596032162,-0.108225351,0.358804642,0.875808459,0.723560611,-1.216792155,0.022170877,0.002439936,0.422798337,1.143051289,-0.074140662,-0.266750278,0.204709105,-0.003996904,0.059545231,0.012846813,55
TXNB0000433,72523,-1.676668375,1.433271375,1.021150034,0.72884114,0.041136331,1.144949256,-0.200478883,0.776121778,-0.381259846,0.457263753,0.942596413,0.5842736,0.270081517,0.464265311,2.855305911,-1.738834581,1.653757053,-2.229263033,-0.018328859,0.008477645,-0.027147258,0.106770389,0.356650419,-0.632305489,-0.741012389,0.39379549,-0.079330136,0.153896625,9.27
TXNB0000434,72524,-1.152346759,0.807597127,1.288274387,0.083819417,0.106334906,1.161774344,-0.08419723,1.080712047,-0.044626471,-0.857932334,0.013436852,-0.025444491,-1.713442913,0.57251703,0.77132808,-1.587530857,1.635696204,-2.353835117,-1.284310498,-0.223716995,-0.009759476,0.142245348,0.114645467,-0.641538083,-0.396954526,0.353999386,0.252338363,0.089531519,18.74
TXNB0000435,72524,-1.1214985,0.914259349,2.590190616,1.546561381,-0.923671009,1.195450553,-0.640174494,1.071651082,0.277968615,-0.563643666,0.495090896,1.29290177,-0.612451351,-0.347789939,-1.885172598,-1.259801461,1.13334799,-0.315359087,1.417420007,0.014459809,-0.169344732,-0.043262944,-0.174973165,0.234462584,0.253460477,-0.221896156,0.28635187,0.077818669,1.99
TXNB0000436,72525,1.05174942,0.303413314,1.134006512,2.40231316,-0.405560581,0.359875091,-0.426332798,0.288159323,-0.662934187,0.80809566,1.424525245,0.474025729,-0.457144634,0.395150286,0.348589481,0.798865908,-0.632367835,0.133690066,-1.364775214,-0.182783217,0.232062652,0.622758226,-0.015640518,0.211839949,0.28841181,0.09791679,0.021917125,0.018292185,10.59
TXNB0000437,72525,-0.361650039,0.787217907,0.582158858,-0.26968309,0.619381786,0.304935142,0.615677306,0.249048089,-0.034021602,-0.534930081,-1.563286988,-1.466211716,-1.52946379,-0.106129211,1.45755056,0.595136819,-0.117798155,0.116738221,0.080604653,0.10046798,-0.324533608,-0.990022077,-0.035990166,-1.436116858,-0.09269598,0.193374002,0.23315982,0.079848426,44.99
TXNB0000438,72526,-0.588062063,0.397200721,1.070496661,0.037302919,0.845699723,-1.026874585,0.497436747,-0.128398637,-0.500967613,-0.396069702,-0.953987293,-0.155023534,0.284288358,0.208859488,0.684126984,0.12721043,-0.539886433,0.01268529,0.148493085,0.109915549,0.140806807,0.275192768,-0.102375808,-0.076214684,-0.273663845,0.314384228,0.085694581,0.156742284,7.5
TXNB0000439,72526,1.331381448,-0.40734669,0.583221859,-0.501636979,-1.186158052,-1.196554559,-0.332429413,-0.329410921,-1.063398975,0.62846687,0.038400468,0.657139791,1.572385065,-0.150587548,0.806310835,-1.330857164,-0.029232325,0.593912746,-0.89757196,-0.360107932,-0.439920921,-0.787674007,0.151130862,0.767438669,0.089157623,0.877304349,-0.049853305,0.020802924,27.51
TXNB0000440,72527,1.406109366,-1.046920782,0.526304144,-1.339410906,-1.353741702,-0.280962769,-1.064160807,0.011965873,-1.859012084,1.354394628,0.250201596,-0.655572984,0.285194409,-0.207027025,1.061612163,-1.083179347,1.198496086,-1.041577126,-1.092730302,-0.408271104,-0.13704102,0.059566895,0.135750356,0.069193452,0.191351718,-0.167035549,0.062614765,0.017504032,15
TXNB0000441,27792,-0.572888665,0.601673672,1.570709788,-1.057329532,0.145150134,-0.466727137,0.565384028,0.1374868,-0.573796286,-0.638568145,1.535958065,0.538253499,-0.545315117,0.422104712,0.024279082,0.28782754,-0.442141984,-0.358538487,-0.639767268,-0.125593272,0.092977651,0.166436709,-0.039993081,0.270558784,-0.508550405,0.743755269,0.025101424,0.106181017,8
TXNB0000442,27792,1.050568113,0.005390916,1.018718187,1.110380827,-0.601652698,-0.038512917,-0.337498905,0.060130865,0.280056468,-0.143395998,-0.01936944,0.82767104,1.102305987,-0.108839812,1.516900214,0.227039285,-0.427070436,-0.373449026,-0.947849767,0.011199168,0.086969409,0.248131599,0.001028532,0.093215108,0.273681168,-0.427857344,0.069246513,0.046207046,55.91
TXNB0000443,27795,0.59627213,-1.351063691,0.937170905,0.3401647,-1.617239863,-0.172637598,-0.444541267,0.135205268,0.878561508,-0.337417681,1.133661971,0.893487566,-0.624255082,-0.049964702,-0.315084638,0.365688661,-0.206224661,0.173694449,0.355431702,0.49351192,0.116427903,-0.200614971,-0.17636654,0.609411621,-0.073566836,0.931376607,-0.096703513,0.057614165,300
TXNB0000444,27796,0.716163625,-0.704195034,2.101022452,2.945313057,-1.112299394,2.263874021,-1.402399692,0.884478309,0.963104452,0.28831572,0.397883866,1.054278302,-0.771599622,-0.895969973,-2.024653962,-0.24336286,0.433057508,-0.405856805,-1.009052956,-0.058971367,0.226098937,0.908369514,-0.149718801,-0.228733486,0.237238962,0.282832325,0.100518273,0.039504939,106.49
TXNB0000445,27798,1.027580616,-0.234748764,-0.083012498,0.279774151,0.624296158,1.549396301,-0.284967513,0.460927863,0.212148262,-0.252272092,-0.179914138,0.102838914,-0.214205347,0.408229679,2.199944779,-0.751998304,0.529780996,-1.93987916,-1.451559414,-0.128926905,0.025445842,0.116581228,-0.014503186,-1.787163953,0.159777147,0.482617764,0.026446629,-9.81E-05,57.55
TXNB0000446,27799,1.232055961,0.835672329,0.13914708,2.47202475,0.307338003,-0.811224107,0.639421028,-0.344008325,-1.220578519,0.705231838,-0.350565577,0.460484065,1.060208335,0.3007959,0.086355987,0.279128749,-0.541585456,-0.634123554,-0.89209764,-0.096746049,-0.003327621,0.025821379,-0.117187798,0.421425019,0.768248896,0.064911491,-0.032467032,0.012323985,2.29
TXNB0000447,27800,0.790135692,-0.54268583,2.260137759,3.086101822,-1.517950479,1.215675433,-1.186971496,0.545963677,0.83687946,0.353742461,0.26498228,1.371828341,0.028937967,-1.099309019,-2.634244539,0.24984247,-0.100531248,0.334953673,-0.367595787,0.048307812,0.192525363,0.780839263,-0.194692521,0.602850791,0.384189917,0.208842717,0.072957518,0.049891819,106.17
TXNB0000448,27801,1.157236633,0.093833579,0.534094592,0.529170368,-0.369945466,-0.300492185,-0.156861391,0.076737868,-0.145082421,0.077916103,1.765442653,1.006981715,-0.130509278,0.502493927,0.545571363,0.092702448,-0.28652728,-0.337695515,-0.347601306,-0.134830708,0.025147164,0.092550198,0.046923348,0.246044944,0.262186669,0.306226015,-0.018948556,0.003085495,4.64
